Activity_ID,Name,District,Category,Description,Latitude,Longitude,Opening_Hours,Price_Level,Suitable_For,Duration_Hours
ACT_00615,Matale Surfing Lesson 0615,Matale,Beach,Beach activity in Matale suitable for solo travelers.,7.45884,80.59624,08:00-17:00,Medium,Solo,6
ACT_00616,Vavuniya Waterfall Visit 0616,Vavuniya,Nature,Nature activity in Vavuniya suitable for adventure travelers.,8.786161,80.453698,24 Hours,Low,Adventure,1
ACT_00617,Kandy Sunset Walk 0617,Kandy,Beach,Beach activity in Kandy suitable for solo travelers.,7.28431,80.638792,09:00-18:00,Medium,Solo,1
ACT_00618,Kandy Bird Sanctuary Visit 0618,Kandy,Wildlife,Wildlife activity in Kandy suitable for solo travelers.,7.236948,80.70688,10:00-22:00,High,Solo,2
ACT_00619,Badulla Museum Tour 0619,Badulla,Culture,Culture activity in Badulla suitable for kids travelers.,7.060449,81.02063,09:00-18:00,Low,Kids,3
ACT_00620,Kilinochchi Elephant Watching 0620,Kilinochchi,Wildlife,Wildlife activity in Kilinochchi suitable for couple travelers.,9.39999,80.452885,09:00-18:00,Low,Couple,6
ACT_00621,Colombo Hiking 0621,Colombo,Adventure,Adventure activity in Colombo suitable for kids travelers.,6.849314,79.829508,10:00-22:00,Medium,Kids,3
ACT_00622,Kalutara Turtle Hatchery Visit 0622,Kalutara,Wildlife,Wildlife activity in Kalutara suitable for family travelers.,6.582371,79.8948,09:00-18:00,High,Family,5
ACT_00623,Matara Wellness Retreat 0623,Matara,Wellness,Wellness activity in Matara suitable for family travelers.,5.925894,80.543292,10:00-22:00,Medium,Family,4
ACT_00624,Nuwara Eliya Beach Relaxation 0624,Nuwara Eliya,Beach,Beach activity in Nuwara Eliya suitable for adventure travelers.,7.010554,80.719971,08:00-17:00,Medium,Adventure,4
ACT_00625,Ratnapura Snorkeling 0625,Ratnapura,Beach,Beach activity in Ratnapura suitable for adventure travelers.,6.773986,80.424408,05:30-20:00,Medium,Adventure,6
ACT_00626,Polonnaruwa Cooking Class 0626,Polonnaruwa,Food,Food activity in Polonnaruwa suitable for family travelers.,7.986441,80.96126,08:00-17:00,Medium,Family,2
ACT_00627,Trincomalee Whale Watching 0627,Trincomalee,Wildlife,Wildlife activity in Trincomalee suitable for couple travelers.,8.509704,81.184079,24 Hours,High,Couple,4
ACT_00628,Kurunegala Cooking Class 0628,Kurunegala,Food,Food activity in Kurunegala suitable for couple travelers.,7.500161,80.38027,08:00-17:00,Medium,Couple,6
ACT_00629,Hambantota Meditation Session 0629,Hambantota,Wellness,Wellness activity in Hambantota suitable for family travelers.,6.069818,81.093807,06:00-18:00,Medium,Family,2
ACT_00630,Ampara Heritage Walk 0630,Ampara,Culture,Culture activity in Ampara suitable for adventure travelers.,7.302809,81.7261,05:30-20:00,High,Adventure,4
ACT_00631,Anuradhapura Snorkeling 0631,Anuradhapura,Beach,Beach activity in Anuradhapura suitable for kids travelers.,8.343211,80.324172,05:30-20:00,High,Kids,1
ACT_00632,Badulla Buddhist Temple Tour 0632,Badulla,Religious,Religious activity in Badulla suitable for adventure travelers.,6.993437,81.094063,09:00-18:00,High,Adventure,2
ACT_00633,Batticaloa Sunset Walk 0633,Batticaloa,Beach,Beach activity in Batticaloa suitable for solo travelers.,7.670675,81.722189,09:00-18:00,High,Solo,4
ACT_00634,Polonnaruwa Meditation Session 0634,Polonnaruwa,Wellness,Wellness activity in Polonnaruwa suitable for adventure travelers.,7.895103,80.98438,10:00-22:00,High,Adventure,4
ACT_00635,Mullaitivu Sunset Walk 0635,Mullaitivu,Beach,Beach activity in Mullaitivu suitable for family travelers.,9.248446,80.762922,08:00-17:00,High,Family,1
ACT_00636,Kurunegala Spa Treatment 0636,Kurunegala,Wellness,Wellness activity in Kurunegala suitable for solo travelers.,7.536604,80.311654,05:30-20:00,High,Solo,6
ACT_00637,Monaragala Zipline 0637,Monaragala,Adventure,Adventure activity in Monaragala suitable for family travelers.,6.93698,81.312026,10:00-22:00,Medium,Family,5
ACT_00638,Monaragala Street Food Tour 0638,Monaragala,Food,Food activity in Monaragala suitable for adventure travelers.,6.888797,81.330708,09:00-18:00,High,Adventure,5
ACT_00639,Jaffna Seafood Experience 0639,Jaffna,Food,Food activity in Jaffna suitable for kids travelers.,9.712283,80.03097,24 Hours,Low,Kids,4
ACT_00640,Ella Pilgrimage Walk 0640,Ella,Religious,Religious activity in Ella suitable for group travelers.,6.909663,81.112355,10:00-22:00,Medium,Group,5
ACT_00641,Badulla Turtle Hatchery Visit 0641,Badulla,Wildlife,Wildlife activity in Badulla suitable for kids travelers.,6.998438,81.094408,09:00-18:00,Low,Kids,6
ACT_00642,Trincomalee Tea Estate Tour 0642,Trincomalee,Nature,Nature activity in Trincomalee suitable for couple travelers.,8.608532,81.191961,10:00-22:00,Low,Couple,2
ACT_00643,Kandy Whale Watching 0643,Kandy,Wildlife,Wildlife activity in Kandy suitable for couple travelers.,7.266336,80.582641,09:00-18:00,Low,Couple,6
ACT_00644,Kalutara Tea Tasting 0644,Kalutara,Food,Food activity in Kalutara suitable for adventure travelers.,6.540181,79.987518,08:00-17:00,Low,Adventure,2
ACT_00645,Ella Beach Relaxation 0645,Ella,Beach,Beach activity in Ella suitable for solo travelers.,6.905693,81.021699,05:30-20:00,High,Solo,3
ACT_00646,Ella Hindu Temple Visit 0646,Ella,Religious,Religious activity in Ella suitable for senior travelers.,6.838723,81.110901,24 Hours,Low,Senior,4
ACT_00647,Badulla Safari Ride 0647,Badulla,Adventure,Adventure activity in Badulla suitable for adventure travelers.,7.062641,81.008934,09:00-18:00,Medium,Adventure,3
ACT_00648,Polonnaruwa Snorkeling 0648,Polonnaruwa,Beach,Beach activity in Polonnaruwa suitable for adventure travelers.,7.883556,80.941163,05:30-20:00,Low,Adventure,3
ACT_00649,Anuradhapura Hindu Temple Visit 0649,Anuradhapura,Religious,Religious activity in Anuradhapura suitable for family travelers.,8.34021,80.395457,10:00-22:00,Medium,Family,1
ACT_00650,Hambantota Temple Visit 0650,Hambantota,Culture,Culture activity in Hambantota suitable for adventure travelers.,6.14327,81.098551,05:30-20:00,Medium,Adventure,4
ACT_00651,Hambantota Forest Trail 0651,Hambantota,Nature,Nature activity in Hambantota suitable for couple travelers.,6.13899,81.08646,06:00-18:00,High,Couple,4
ACT_00652,Nuwara Eliya Yoga Morning 0652,Nuwara Eliya,Wellness,Wellness activity in Nuwara Eliya suitable for solo travelers.,6.894989,80.840567,09:00-18:00,High,Solo,6
ACT_00653,Batticaloa Ancient City Tour 0653,Batticaloa,Culture,Culture activity in Batticaloa suitable for senior travelers.,7.664171,81.622664,05:30-20:00,Low,Senior,2
ACT_00654,Jaffna Street Food Tour 0654,Jaffna,Food,Food activity in Jaffna suitable for couple travelers.,9.64626,79.961211,10:00-22:00,High,Couple,2
ACT_00655,Matale Spice Garden Visit 0655,Matale,Food,Food activity in Matale suitable for solo travelers.,7.441178,80.611898,06:00-18:00,Low,Solo,4
ACT_00656,Kurunegala Lagoon Boat Ride 0656,Kurunegala,Beach,Beach activity in Kurunegala suitable for family travelers.,7.439971,80.300465,05:30-20:00,Low,Family,4
ACT_00657,Mullaitivu Wellness Retreat 0657,Mullaitivu,Wellness,Wellness activity in Mullaitivu suitable for family travelers.,9.280288,80.822419,09:00-18:00,High,Family,4
ACT_00658,Kilinochchi Beach Relaxation 0658,Kilinochchi,Beach,Beach activity in Kilinochchi suitable for solo travelers.,9.355416,80.348859,24 Hours,High,Solo,3
ACT_00659,Batticaloa Ayurveda Session 0659,Batticaloa,Wellness,Wellness activity in Batticaloa suitable for group travelers.,7.703461,81.671155,05:30-20:00,Medium,Group,4
ACT_00660,Colombo Safari Ride 0660,Colombo,Adventure,Adventure activity in Colombo suitable for senior travelers.,6.888643,79.820504,09:00-18:00,Low,Senior,3
ACT_00661,Badulla Snorkeling 0661,Badulla,Beach,Beach activity in Badulla suitable for solo travelers.,6.955721,81.023401,09:00-18:00,Low,Solo,6
ACT_00662,Nuwara Eliya Sacred Site Visit 0662,Nuwara Eliya,Religious,Religious activity in Nuwara Eliya suitable for solo travelers.,6.958807,80.753371,10:00-22:00,High,Solo,3
ACT_00663,Kandy Lagoon Boat Ride 0663,Kandy,Beach,Beach activity in Kandy suitable for kids travelers.,7.285054,80.64591,05:30-20:00,Low,Kids,3
ACT_00664,Kurunegala Hiking 0664,Kurunegala,Adventure,Adventure activity in Kurunegala suitable for group travelers.,7.433687,80.344763,05:30-20:00,Medium,Group,2
ACT_00665,Vavuniya Zipline 0665,Vavuniya,Adventure,Adventure activity in Vavuniya suitable for senior travelers.,8.816744,80.458706,10:00-22:00,Medium,Senior,6
ACT_00666,Colombo Temple Visit 0666,Colombo,Culture,Culture activity in Colombo suitable for adventure travelers.,6.917406,79.811885,09:00-18:00,Low,Adventure,6
ACT_00667,Hambantota Lagoon Boat Ride 0667,Hambantota,Beach,Beach activity in Hambantota suitable for kids travelers.,6.183667,81.177985,10:00-22:00,High,Kids,5
ACT_00668,Kalutara Whale Watching 0668,Kalutara,Wildlife,Wildlife activity in Kalutara suitable for adventure travelers.,6.616191,79.882514,08:00-17:00,Medium,Adventure,5
ACT_00669,Polonnaruwa Ancient City Tour 0669,Polonnaruwa,Culture,Culture activity in Polonnaruwa suitable for family travelers.,7.882454,80.954896,05:30-20:00,Medium,Family,5
ACT_00670,Colombo Snorkeling 0670,Colombo,Beach,Beach activity in Colombo suitable for senior travelers.,6.922507,79.811198,06:00-18:00,Low,Senior,3
ACT_00671,Kurunegala Heritage Walk 0671,Kurunegala,Culture,Culture activity in Kurunegala suitable for adventure travelers.,7.516025,80.361271,09:00-18:00,Low,Adventure,6
ACT_00672,Mullaitivu Whale Watching 0672,Mullaitivu,Wildlife,Wildlife activity in Mullaitivu suitable for kids travelers.,9.288946,80.761419,10:00-22:00,Low,Kids,1
ACT_00673,Colombo Yoga Morning 0673,Colombo,Wellness,Wellness activity in Colombo suitable for family travelers.,6.906828,79.93373,05:30-20:00,Medium,Family,2
ACT_00674,Mannar Zipline 0674,Mannar,Adventure,Adventure activity in Mannar suitable for group travelers.,9.059472,79.916448,05:30-20:00,High,Group,4
ACT_00675,Kilinochchi Bird Sanctuary Visit 0675,Kilinochchi,Wildlife,Wildlife activity in Kilinochchi suitable for senior travelers.,9.434863,80.382152,06:00-18:00,Low,Senior,2
ACT_00676,Kandy Tea Tasting 0676,Kandy,Food,Food activity in Kandy suitable for adventure travelers.,7.367714,80.610504,24 Hours,High,Adventure,3
ACT_00677,Hambantota Ancient City Tour 0677,Hambantota,Culture,Culture activity in Hambantota suitable for kids travelers.,6.173024,81.179214,10:00-22:00,Medium,Kids,4
ACT_00678,Anuradhapura Waterfall Visit 0678,Anuradhapura,Nature,Nature activity in Anuradhapura suitable for kids travelers.,8.359965,80.440145,06:00-18:00,High,Kids,3
ACT_00679,Kandy Pilgrimage Walk 0679,Kandy,Religious,Religious activity in Kandy suitable for group travelers.,7.359998,80.713048,09:00-18:00,Medium,Group,5
ACT_00680,Monaragala Turtle Hatchery Visit 0680,Monaragala,Wildlife,Wildlife activity in Monaragala suitable for family travelers.,6.853085,81.306659,05:30-20:00,Medium,Family,2
ACT_00681,Vavuniya Cooking Class 0681,Vavuniya,Food,Food activity in Vavuniya suitable for senior travelers.,8.707744,80.454108,10:00-22:00,High,Senior,5
ACT_00682,Vavuniya Spa Treatment 0682,Vavuniya,Wellness,Wellness activity in Vavuniya suitable for adventure travelers.,8.761942,80.557336,09:00-18:00,Medium,Adventure,1
ACT_00683,Hambantota Spa Treatment 0683,Hambantota,Wellness,Wellness activity in Hambantota suitable for family travelers.,6.070152,81.074284,08:00-17:00,Medium,Family,1
ACT_00684,Puttalam Safari Ride 0684,Puttalam,Adventure,Adventure activity in Puttalam suitable for adventure travelers.,8.054338,79.814205,05:30-20:00,High,Adventure,2
ACT_00685,Kilinochchi Cycling Tour 0685,Kilinochchi,Adventure,Adventure activity in Kilinochchi suitable for kids travelers.,9.358155,80.430673,08:00-17:00,Medium,Kids,6
ACT_00686,Batticaloa Forest Trail 0686,Batticaloa,Nature,Nature activity in Batticaloa suitable for kids travelers.,7.632965,81.643688,09:00-18:00,Low,Kids,2
ACT_00687,Anuradhapura Spa Treatment 0687,Anuradhapura,Wellness,Wellness activity in Anuradhapura suitable for solo travelers.,8.368302,80.481456,10:00-22:00,High,Solo,6
ACT_00688,Trincomalee Ayurveda Session 0688,Trincomalee,Wellness,Wellness activity in Trincomalee suitable for couple travelers.,8.61005,81.159051,06:00-18:00,Low,Couple,1
ACT_00689,Kilinochchi Snorkeling 0689,Kilinochchi,Beach,Beach activity in Kilinochchi suitable for senior travelers.,9.388315,80.43226,09:00-18:00,Medium,Senior,1
ACT_00690,Kurunegala Street Food Tour 0690,Kurunegala,Food,Food activity in Kurunegala suitable for senior travelers.,7.552719,80.428862,09:00-18:00,Low,Senior,3
ACT_00691,Ampara Heritage Walk 0691,Ampara,Culture,Culture activity in Ampara suitable for senior travelers.,7.274686,81.739578,24 Hours,High,Senior,4
ACT_00692,Ampara Elephant Watching 0692,Ampara,Wildlife,Wildlife activity in Ampara suitable for senior travelers.,7.295931,81.668194,08:00-17:00,Low,Senior,3
ACT_00693,Trincomalee Tea Estate Tour 0693,Trincomalee,Nature,Nature activity in Trincomalee suitable for adventure travelers.,8.645941,81.230644,06:00-18:00,Low,Adventure,6
ACT_00694,Kurunegala Meditation Session 0694,Kurunegala,Wellness,Wellness activity in Kurunegala suitable for couple travelers.,7.53085,80.322484,05:30-20:00,Low,Couple,3
ACT_00695,Anuradhapura Traditional Village Visit 0695,Anuradhapura,Culture,Culture activity in Anuradhapura suitable for group travelers.,8.28557,80.394102,24 Hours,Medium,Group,3
ACT_00696,Colombo Turtle Hatchery Visit 0696,Colombo,Wildlife,Wildlife activity in Colombo suitable for couple travelers.,6.874098,79.846206,09:00-18:00,Medium,Couple,6
ACT_00697,Hambantota Wellness Retreat 0697,Hambantota,Wellness,Wellness activity in Hambantota suitable for family travelers.,6.150482,81.169715,10:00-22:00,High,Family,3
ACT_00698,Negombo Seafood Experience 0698,Negombo,Food,Food activity in Negombo suitable for adventure travelers.,7.162437,79.798125,09:00-18:00,Medium,Adventure,5
ACT_00699,Galle Wellness Retreat 0699,Galle,Wellness,Wellness activity in Galle suitable for group travelers.,6.125956,80.242073,24 Hours,Low,Group,5
ACT_00700,Colombo Forest Trail 0700,Colombo,Nature,Nature activity in Colombo suitable for family travelers.,6.904905,79.873218,08:00-17:00,High,Family,3
ACT_00701,Kurunegala Buddhist Temple Tour 0701,Kurunegala,Religious,Religious activity in Kurunegala suitable for couple travelers.,7.508418,80.312757,05:30-20:00,Low,Couple,5
ACT_00702,Kilinochchi Bird Sanctuary Visit 0702,Kilinochchi,Wildlife,Wildlife activity in Kilinochchi suitable for family travelers.,9.320297,80.448069,05:30-20:00,High,Family,1
ACT_00703,Matale Cooking Class 0703,Matale,Food,Food activity in Matale suitable for family travelers.,7.536346,80.55119,06:00-18:00,High,Family,1
ACT_00704,Hambantota Beach Relaxation 0704,Hambantota,Beach,Beach activity in Hambantota suitable for family travelers.,6.13986,81.055858,10:00-22:00,Medium,Family,2
ACT_00705,Jaffna Rock Climbing 0705,Jaffna,Adventure,Adventure activity in Jaffna suitable for couple travelers.,9.713833,79.964415,09:00-18:00,Medium,Couple,5
ACT_00706,Vavuniya Tea Estate Tour 0706,Vavuniya,Nature,Nature activity in Vavuniya suitable for adventure travelers.,8.737572,80.425947,24 Hours,Low,Adventure,6
ACT_00707,Puttalam Sunset Walk 0707,Puttalam,Beach,Beach activity in Puttalam suitable for adventure travelers.,8.049749,79.833087,06:00-18:00,High,Adventure,1
ACT_00708,Mannar Temple Visit 0708,Mannar,Culture,Culture activity in Mannar suitable for kids travelers.,8.936086,79.853921,10:00-22:00,Medium,Kids,3
ACT_00709,Matara Safari Ride 0709,Matara,Adventure,Adventure activity in Matara suitable for solo travelers.,5.940764,80.602558,09:00-18:00,Low,Solo,1
ACT_00710,Hambantota Sacred Site Visit 0710,Hambantota,Religious,Religious activity in Hambantota suitable for solo travelers.,6.166095,81.122046,09:00-18:00,Medium,Solo,1
ACT_00711,Kandy Snorkeling 0711,Kandy,Beach,Beach activity in Kandy suitable for solo travelers.,7.34207,80.561414,06:00-18:00,Medium,Solo,5
ACT_00712,Monaragala Lagoon Boat Ride 0712,Monaragala,Beach,Beach activity in Monaragala suitable for solo travelers.,6.902962,81.393609,24 Hours,Medium,Solo,1
ACT_00713,Badulla Tea Tasting 0713,Badulla,Food,Food activity in Badulla suitable for senior travelers.,7.054145,81.088645,06:00-18:00,Medium,Senior,6
ACT_00714,Matara Temple Visit 0714,Matara,Culture,Culture activity in Matara suitable for couple travelers.,5.931467,80.512831,08:00-17:00,High,Couple,4
ACT_00715,Ella Bird Watching 0715,Ella,Nature,Nature activity in Ella suitable for senior travelers.,6.788778,81.086884,08:00-17:00,High,Senior,5
ACT_00716,Matale Pilgrimage Walk 0716,Matale,Religious,Religious activity in Matale suitable for couple travelers.,7.462679,80.559508,05:30-20:00,Medium,Couple,5
ACT_00717,Polonnaruwa Heritage Walk 0717,Polonnaruwa,Culture,Culture activity in Polonnaruwa suitable for kids travelers.,7.929334,80.952178,10:00-22:00,Medium,Kids,5
ACT_00718,Galle Tea Estate Tour 0718,Galle,Nature,Nature activity in Galle suitable for group travelers.,6.09856,80.222922,05:30-20:00,Low,Group,4
ACT_00719,Galle Seafood Experience 0719,Galle,Food,Food activity in Galle suitable for solo travelers.,6.066474,80.287455,08:00-17:00,Low,Solo,5
ACT_00720,Ella Rock Climbing 0720,Ella,Adventure,Adventure activity in Ella suitable for family travelers.,6.915289,81.023892,24 Hours,Medium,Family,2
ACT_00721,Kilinochchi Safari Ride 0721,Kilinochchi,Adventure,Adventure activity in Kilinochchi suitable for senior travelers.,9.428866,80.373052,08:00-17:00,Medium,Senior,1
ACT_00722,Kandy Bird Watching 0722,Kandy,Nature,Nature activity in Kandy suitable for family travelers.,7.283753,80.553742,24 Hours,Low,Family,5
ACT_00723,Monaragala Forest Trail 0723,Monaragala,Nature,Nature activity in Monaragala suitable for family travelers.,6.878129,81.334451,05:30-20:00,Low,Family,3
ACT_00724,Hambantota Safari Ride 0724,Hambantota,Adventure,Adventure activity in Hambantota suitable for adventure travelers.,6.1601,81.130484,08:00-17:00,High,Adventure,2
ACT_00725,Ampara Buddhist Temple Tour 0725,Ampara,Religious,Religious activity in Ampara suitable for senior travelers.,7.27494,81.665276,08:00-17:00,Low,Senior,1
ACT_00726,Monaragala Bird Watching 0726,Monaragala,Nature,Nature activity in Monaragala suitable for kids travelers.,6.866519,81.420201,24 Hours,High,Kids,6
ACT_00727,Kilinochchi Sunset Walk 0727,Kilinochchi,Beach,Beach activity in Kilinochchi suitable for kids travelers.,9.445992,80.311038,24 Hours,High,Kids,5
